	trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent	Weights
1390	52640	11264	0	0	4	3	2	1	1.0	2	2014	2	9	7	12.16666667	35	1	0	2	1650	0.500555556	0.208888889	0.127222222	0.0	0.16805555600000002	0.094444444	1	0.13	3.0	0.29	0.0	0.213675	1.0701702950051495
1391	16670	3517	1	3	4	3	6	1	1.0	1	2012	10	15	1	21.0	21	1	0	0	1137	0.2725	0.08583333300000001	0.18111111100000002	0.0	0.036666667	0.0	0	0.076944444	1.5	0.21	0.0	0.407942	1.0701702950051495
1392	48189	10280	0	1	1	1	6	1	1.0	2	2013	12	8	7	17.0	22	1	0	0	1417	0.358333333	0.128888889	0.108333333	0.0	0.09916666699999999	0.0	0	0.10333333300000001	1.5	0.24	0.0	0.44354799999999994	1.0701702950051495
1393	2458	515	0	1	3	5	6	1	1.0	1	2012	5	4	5	17.0	24	1	0	0	11877	2.75	0.9933333329999999	0.126111111	0.45	0.0	0.1	1	0.8711111109999999	2.8	2.11	10.5	0.5385840000000001	1.0701702950051495
1394	4289	879	0	0	3	3	6	1	0.5	1	2012	5	25	5	11.0	29	1	0	0	10137	2.331111111	0.7875	0.049166667000000004	0.2	0.350555556	0.166111111	1	0.596666667	2.25	1.99	0.0	0.416667	1.0701702950051495
1395	5477	1119	0	0	1	3	1	1	1.0	1	2012	6	9	6	10.0	32	1	1	1	1341	0.3375	0.108611111	0.094444444	0.0	0.070277778	0.0	0	0.08722222199999999	1.5	0.26	0.0	0.159236	1.0701702950051495
1396	69107	14938	0	1	1	2	6	1	0.5	3	2014	10	2	4	15.0	21	1	0	0	1382	0.3675	0.11583333300000001	0.19555555600000002	0.0	0.119444444	0.0	0	0.110833333	0.75	0.26	0.0	0.531328	1.0701702950051495
1397	20640	4381	2	3	4	3	2	3	0.0	1	2012	12	3	1	20.01666667	12	1	0	1	4124	0.9855555559999999	0.300833333	0.134166667	0.0	0.4175	0.0	0	0.2675	0.0	0.63	0.0	0.412253	1.0701702950051495
1398	5848	1196	0	4	1	2	2	1	1.0	1	2012	6	13	3	14.75	37	1	1	1	1355	0.310277778	0.0975	0.243888889	0.0	0.024166667000000003	0.0	0	0.064166667	1.5	0.18	0.0	0.225108	1.0701702950051495
1399	61988	13295	0	0	3	3	6	1	1.0	3	2014	6	30	1	9.0	32	1	0	0	5709	1.302222222	0.44277777799999996	0.24861111100000002	0.166666667	0.0	0.0	0	0.32	1.7	0.97	0.0	0.345486	1.0701702950051495
1400	14991	3180	0	2	1	3	1	5	0.0	1	2012	9	28	5	14.0	75	1	0	1	504	0.12166666699999999	0.034722222000000004	0.090555556	0.0	0.033333333	0.0	0	0.031944444	0.0	0.09	0.0	0.0	0.8313108204742578
1401	56951	12230	0	0	4	1	6	5	0.0	3	2014	5	3	6	7.25	66	1	1	0	1291	0.3975	0.1675	0.27055555600000003	0.0	0.050555555999999995	0.0	0	0.08	0.0	0.28	0.0	0.135417	0.8313108204742578
1402	13626	2896	0	0	4	2	2	1	1.0	1	2012	9	11	2	8.0	42	1	1	2	1482	0.379166667	0.109722222	0.217222222	0.0	0.085	0.0	0	0.08583333300000001	1.5	0.22	0.0	0.055016199999999994	0.8313108204742578
1403	10472	2190	1	1	4	1	1	1	1.0	1	2012	7	31	2	18.0	57	1	1	1	7216	1.6444444440000001	0.47361111100000003	0.088055556	0.0	0.622777778	0.0	0	0.435	1.5	1.22	0.0	0.46424	0.8313108204742578
1404	14659	3116	0	0	4	2	6	1	1.0	1	2012	9	24	1	7.5	51	1	1	2	3155	0.839722222	0.241666667	0.19111111100000003	0.0	0.333333333	0.0	0	0.163333333	1.5	0.51	0.0	0.248299	0.8313108204742578
1405	18307	3879	0	2	3	3	6	1	1.0	1	2012	11	2	5	11.0	54	1	0	0	5206	1.1611111109999999	0.352777778	0.104444444	0.0	0.378333333	0.0	0	0.30111111100000004	1.5	0.82	0.0	0.322878	0.8313108204742578
1406	36059	7698	0	0	4	3	1	1	1.0	2	2013	7	13	6	13.5	47	1	1	2	1932	0.530277778	0.167222222	0.261666667	0.033333333	0.0	0.0	0	0.1475	1.5	0.39	0.0	0.212806	0.8313108204742578
1407	6078	1240	0	0	4	1	1	1	1.0	1	2012	6	15	5	9.0	58	1	1	2	7508	1.731111111	0.5116666670000001	0.21916666699999998	0.166666667	0.0	0.0	0	0.32916666699999997	2.4	1.09	0.0	0.24472600000000003	0.8313108204742578
1408	67841	14660	0	0	4	1	2	1	1.0	3	2014	9	16	2	7.0	46	1	1	1	3554	0.830277778	0.253333333	0.23027777800000002	0.0	0.322222222	0.0	0	0.183055556	1.5	0.58	0.0	0.23065300000000002	0.8313108204742578
1409	12097	2568	0	5	4	3	1	5	0.0	1	2012	8	23	4	17.66666667	75	1	1	1	4518	1.116944444	0.32388888899999996	0.08388888900000001	0.0	0.39333333299999995	0.11666666699999999	1	0.28472222199999997	0.0	0.8	0.0	0.242927	0.8313108204742578
1410	28943	6266	0	0	4	1	2	1	1.0	2	2013	4	22	1	7.0	57	1	1	1	1844	0.48666666700000005	0.11666666699999999	0.049166667000000004	0.0	0.130555556	0.15	1	0.138611111	3.0	0.37	0.0	0.352705	0.8313108204742578
1411	68440	14795	0	3	1	2	6	1	1.0	3	2014	9	24	3	16.08333333	44	1	0	0	1299	0.325555556	0.120833333	0.06944444400000001	0.0	0.15555555599999998	0.0	0	0.134166667	1.5	0.29	0.0	0.296066	0.8313108204742578
1412	23088	4964	0	1	3	1	6	1	1.0	1	2013	1	15	2	17.0	45	1	0	0	12482	2.8883333330000003	1.060277778	0.208055556	0.6166666670000001	0.0	0.0	0	0.708611111	1.7	1.97	0.0	0.6044689999999999	0.8313108204742578
1413	24071	5197	0	1	4	3	1	1	1.0	1	2013	1	28	1	7.5	41	1	1	1	10724	2.6341666669999997	0.6969444440000001	0.18833333300000002	0.0	0.800555556	0.083333333	1	0.511388889	3.0	1.77	0.0	0.290603	0.8313108204742578
1414	9326	1946	2	0	1	3	1	1	1.0	1	2012	7	20	5	8.0	57	1	1	1	314	0.083333333	0.030833332999999997	0.04	0.0	0.013055556000000001	0.0	0	0.026666667	1.5	0.07	0.0	0.0208333	0.8313108204742578
1415	78988	17115	0	2	3	3	6	5	0.0	3	2015	2	8	7	12.5	76	1	0	0	1365	0.360555556	0.12666666699999998	0.078611111	0.0	0.165	0.0	0	0.106944444	0.0	0.27	0.0	0.5480520000000001	0.8313108204742578
1416	49747	10630	0	0	4	3	1	1	1.0	2	2014	1	5	7	9.0	61	1	1	2	14137	3.2605555560000004	0.994166667	0.131944444	0.46666666700000003	0.467222222	0.20027777800000002	2	0.549444444	5.8	2.28	0.0	0.35541	0.8313108204742578
1417	57544	12354	0	1	3	3	6	5	0.0	3	2014	5	10	6	11.25	68	1	0	0	3133	0.775833333	0.242777778	0.066944444	0.0	0.2125	0.0	0	0.184166667	0.0	0.54	0.0	0.245852	0.8313108204742578
1418	21090	4478	0	1	4	3	2	1	1.0	1	2012	12	8	6	11.25	59	1	1	2	1049	0.300833333	0.08722222199999999	0.1275	0.0	0.1375	0.0	0	0.134444444	1.5	0.25	0.0	0.235537	0.8313108204742578
1419	69603	15053	1	1	4	5	1	5	0.0	3	2014	10	9	4	10.66666667	69	1	1	2	1178	0.33833333299999996	0.152222222	0.273333333	0.0	0.026111111	0.0	0	0.092777778	0.0	0.25	0.0	0.290419	0.8313108204742578
1420	17716	3744	0	0	4	3	2	1	1.0	1	2012	10	27	6	9.5	45	1	1	2	1835	0.498055556	0.149722222	0.182222222	0.0	0.09527777800000001	0.0	0	0.10333333300000001	1.5	0.29	0.0	0.06451609999999999	0.8313108204742578
1421	3416	708	0	2	1	3	1	1	1.0	1	2012	5	16	3	18.66666667	56	1	1	1	313	0.124166667	0.053611110999999996	0.094444444	0.0	0.027777778	0.0	0	0.059444444000000006	1.5	0.14	0.0	0.27570100000000003	0.8313108204742578
1422	14960	3174	1	2	1	3	2	1	1.0	1	2012	9	28	5	17.5	47	1	1	2	1001	0.300833333	0.10361111099999999	0.123055556	0.0	0.055833333	0.0	0	0.108888889	1.5	0.28	0.0	0.0586735	0.8313108204742578
1423	14855	3155	1	2	4	2	1	1	1.0	1	2012	9	27	4	8.25	41	1	1	2	5228	1.3186111109999998	0.42222222200000004	0.27944444399999996	0.0	0.438333333	0.083333333	1	0.329444444	3.0	1.03	0.0	0.545531	0.8313108204742578
1424	70303	15212	0	1	4	3	2	1	1.0	3	2014	10	17	5	13.0	56	1	1	1	12587	3.0491666669999997	0.8655555559999999	0.19	0.0	0.855555556	0.17861111100000002	1	0.49277777799999994	3.0	1.65	0.0	0.262683	0.8313108204742578
1425	46391	9903	1	1	1	3	6	1	1.0	2	2013	11	17	7	16.91666667	48	1	0	0	2516	0.591111111	0.1675	0.161666667	0.083333333	0.0	0.0	0	0.19055555600000001	2.4	0.46	0.0	0.40379	0.8313108204742578
1426	54435	11653	0	3	4	3	1	1	1.0	2	2014	3	14	5	17.5	58	1	1	2	4594	1.077777778	0.320833333	0.21861111100000002	0.166666667	0.0	0.0	0	0.283611111	2.1	0.84	0.0	0.355534	0.8313108204742578
1427	16198	3425	0	1	1	5	6	1	1.0	1	2012	10	10	3	13.0	53	1	1	0	1597	0.47722222200000003	0.1325	0.143333333	0.0	0.111111111	0.0	0	0.133888889	1.5	0.33	0.0	0.165975	0.8313108204742578
1428	37564	8025	0	0	3	3	1	5	0.0	2	2013	7	31	3	8.5	65	1	1	1	1233	0.37277777799999995	0.146111111	0.0475	0.0	0.137222222	0.0	0	0.08527777800000001	0.0	0.25	0.0	0.185668	0.8313108204742578
1429	79412	17222	0	1	4	3	1	1	1.0	3	2015	2	17	2	13.33333333	51	1	1	1	7220	1.794444444	0.5608333329999999	0.143055556	0.0	0.443055556	0.0	0	0.328611111	1.5	1.25	0.0	0.172443	0.8313108204742578
1430	23239	5002	0	5	4	3	6	1	1.0	1	2013	1	17	4	20.83333333	41	1	0	0	2525	0.747777778	0.234166667	0.326944444	0.05	0.0	0.0	0	0.151666667	1.5	0.48	0.0	0.0695971	0.8313108204742578
1431	48257	10299	0	0	3	3	6	5	0.0	2	2013	12	9	1	10.0	72	1	1	0	2433	0.539444444	0.191944444	0.106944444	0.0	0.121388889	0.0	0	0.161944444	0.0	0.4	0.0	0.45969099999999996	0.8313108204742578
1432	10419	2176	1	1	4	1	1	5	0.0	1	2012	7	31	2	21.41666667	64	1	0	1	13595	3.1594444439999996	0.942777778	0.28	0.316666667	0.21666666699999998	0.1	1	0.45583333299999995	0.0	1.98	0.0	0.41377200000000003	0.8313108204742578
1433	46509	9927	0	3	3	3	6	5	0.0	2	2013	11	19	2	15.08333333	61	1	0	0	2208	0.48111111100000004	0.160833333	0.0475	0.0	0.160555556	0.0	0	0.138055556	0.0	0.32	0.0	0.77666	0.8313108204742578
1434	65885	14200	1	0	3	1	6	1	1.0	3	2014	8	20	3	7.5	55	1	1	2	8315	2.047777778	0.640555556	0.276111111	0.45	0.0	0.0	0	0.699444444	2.9	1.51	10.5	0.8510719999999999	0.8313108204742578
1435	61304	13145	0	3	3	3	6	1	1.0	3	2014	6	24	2	17.25	46	1	0	0	3072	0.7125	0.24361111100000002	0.048055556	0.0	0.258333333	0.0	0	0.20444444399999998	1.5	0.51	0.0	0.517663	0.8313108204742578
1436	24700	5327	1	2	3	3	6	1	1.0	1	2013	2	3	7	15.83333333	41	1	0	0	5575	1.251388889	0.3375	0.034722222000000004	0.0	0.509166667	0.0	0	0.44222222200000005	1.5	0.95	0.0	0.46984899999999996	0.8313108204742578
1437	56156	12049	1	1	4	2	1	1	1.0	3	2014	4	22	2	8.833333332999999	42	1	1	2	3075	0.7283333329999999	0.236388889	0.14222222199999998	0.0	0.196666667	0.0	0	0.178888889	1.5	0.55	0.0	0.298137	0.8313108204742578
1438	74420	16104	0	2	4	3	2	1	1.0	3	2014	12	4	4	12.66666667	63	1	1	2	1151	0.27138888899999997	0.091111111	0.10027777800000001	0.0	0.083333333	0.0	0	0.108611111	1.5	0.21	0.0	0.289003	0.8313108204742578
1439	25569	5524	0	3	4	3	2	1	1.0	1	2013	2	15	5	15.5	50	1	1	1	3025	0.7252777779999999	0.214722222	0.081666667	0.0	0.33888888899999997	0.0	0	0.221944444	1.5	0.65	0.0	0.193992	0.8313108204742578
1440	43190	9218	0	0	4	3	1	5	0.0	2	2013	10	6	7	8.5	65	1	1	2	4672	1.308333333	0.44888888899999996	0.219444444	0.0	0.4625	0.08666666699999999	1	0.23444444399999997	0.0	0.89	0.0	0.336493	0.8313108204742578
1441	14445	3072	0	0	3	1	1	5	0.0	1	2012	9	21	5	16.5	65	1	1	1	2516	0.5822222220000001	0.161944444	0.265833333	0.0	0.11666666699999999	0.0	0	0.152777778	0.0	0.43	0.0	0.025454499999999998	0.8313108204742578
1442	22997	4940	0	1	4	3	6	5	0.0	1	2013	1	13	7	20.08333333	70	1	0	0	2093	0.611944444	0.220277778	0.406111111	0.0	0.05	0.0	0	0.109166667	0.0	0.35	0.0	0.00254453	0.8313108204742578
1443	69091	14935	0	0	3	3	1	5	0.0	3	2014	10	2	4	9.5	46	1	0	1	11037	2.606666667	0.874166667	0.138055556	0.233333333	0.381111111	0.11277777800000001	1	0.779166667	0.0	2.03	10.5	0.732977	0.8313108204742578
1444	6414	1312	0	3	3	3	2	5	0.0	1	2012	6	19	2	18.43333333	70	1	1	2	1095	0.23861111100000001	0.065	0.046388889	0.0	0.109444444	0.0	0	0.080833333	0.0	0.16	0.0	0.216495	0.8313108204742578
1445	6877	1414	1	1	1	3	3	1	1.0	1	2012	6	24	7	11.33333333	52	1	1	1	943	0.230833333	0.067777778	0.081111111	0.0	0.058611110999999994	0.0	0	0.05	1.5	0.15	0.0	0.511111	0.8313108204742578
1446	31389	6766	0	6	4	5	2	1	1.0	2	2013	5	24	5	16.25	41	1	1	1	5853	1.5063888890000001	0.4825	0.064166667	0.0	0.555277778	0.125	1	0.288888889	3.0	0.97	0.0	0.3625	0.8313108204742578
1447	52631	11262	1	1	4	5	1	1	1.0	2	2014	2	9	7	15.0	47	1	1	1	1714	0.385555556	0.125	0.042777777999999995	0.0	0.131388889	0.0	0	0.145277778	1.5	0.36	0.0	0.48948400000000003	0.8313108204742578
1448	76475	16543	0	4	1	5	1	5	0.0	3	2015	1	6	2	14.75	61	1	1	1	172	0.1675	0.1175	0.149166667	0.0	0.027777778	0.0	0	0.123055556	0.0	0.36	0.0	0.23701999999999998	0.8313108204742578
1449	46257	9881	0	0	3	2	6	1	1.0	2	2013	11	15	5	7.75	44	1	0	0	1979	0.624444444	0.20472222199999998	0.1775	0.0	0.39027777799999996	0.0	0	0.157777778	1.5	0.43	0.0	0.183099	0.8313108204742578
1450	67723	14632	1	0	1	3	6	5	0.0	3	2014	9	14	7	15.0	72	1	1	0	1196	0.27305555600000003	0.126388889	0.22638888899999998	0.016666667	0.0	0.0	0	0.08	0.0	0.18	0.0	0.243056	0.8313108204742578
1451	60560	12980	0	0	4	3	6	5	0.0	3	2014	6	15	7	9.75	75	1	1	0	857	0.2125	0.065277778	0.096111111	0.0	0.035277777999999996	0.0	0	0.06888888900000001	0.0	0.15	0.0	0.08467739999999999	0.8313108204742578
1452	8500	1757	0	1	4	3	6	5	0.0	1	2012	7	11	3	11.16666667	64	1	1	0	2271	0.593611111	0.21361111100000002	0.18333333300000001	0.0	0.205	0.0	0	0.1625	0.0	0.45	0.0	0.278632	0.8313108204742578
1453	78868	17084	0	1	1	3	6	1	0.0	3	2015	2	5	4	15.33333333	52	1	0	0	288	0.073055556	0.016944444	0.041111111	0.0	0.020555556000000003	0.0	0	0.025833332999999997	0.0	0.06	10.5	0.18279600000000001	0.8313108204742578
1454	40692	8703	0	1	3	1	2	1	1.0	2	2013	9	9	1	13.5	56	1	1	2	14565	3.4877777780000003	1.2722222220000001	0.17944444399999998	0.5166666670000001	0.0	0.083333333	1	0.863611111	2.8	2.04	10.5	0.57028	0.8313108204742578
1455	16303	3443	1	1	2	1	1	1	1.0	1	2012	10	11	4	16.0	47	1	1	2	6495	1.6858333330000002	0.669722222	0.322222222	0.3	0.0	0.1	1	0.4825	1.7	1.34	0.0	0.35118	0.8313108204742578
1456	16155	3414	0	1	3	5	6	1	0.5	1	2012	10	10	3	13.0	45	1	0	0	947	0.254166667	0.103888889	0.08694444400000001	0.0	0.088055556	0.0	0	0.063611111	0.75	0.17	0.0	0.22707399999999997	0.8313108204742578
1457	14409	3066	1	2	4	1	1	1	1.0	1	2012	9	21	5	13.0	50	1	1	2	1977	0.561111111	0.17027777800000002	0.194722222	0.0	0.240833333	0.0	0	0.203333333	1.5	0.57	0.0	0.30601100000000003	0.8313108204742578
1458	22152	4748	0	1	3	3	1	5	0.0	1	2013	1	4	5	14.33333333	83	1	0	1	6634	1.6716666669999998	0.491388889	0.061388889	0.233333333	0.28277777800000004	0.2	2	0.309166667	0.0	1.19	0.0	0.275831	0.8313108204742578
1459	69456	15018	0	1	4	5	1	1	1.0	3	2014	10	7	2	8.0	46	1	1	1	2161	0.519166667	0.1675	0.071666667	0.0	0.288055556	0.0	0	0.163333333	1.5	0.42	0.0	0.219388	0.8313108204742578
1460	48756	10393	1	1	4	3	1	5	0.0	2	2013	12	14	6	14.75	78	1	0	1	4152	1.1525	0.327777778	0.067777778	0.1	0.148888889	0.283333333	2	0.245	0.0	0.82	0.0	0.230159	0.8313108204742578
1461	19456	4113	1	0	3	4	1	1	1.0	1	2012	11	16	5	7.166666667	60	1	1	1	18777	4.547222222	1.480277778	0.1575	0.666666667	0.203333333	0.21666666699999998	2	1.093055556	5.1	3.37	0.0	0.426684	0.8313108204742578
1462	79235	17179	1	1	4	5	1	1	1.0	3	2015	2	13	5	7.833333333	45	1	1	2	14363	3.3875	1.0261111109999999	0.07361111099999999	0.7	0.109444444	0.483333333	4	0.48611111100000004	5.8	2.5	0.0	0.434857	0.8313108204742578
1463	42398	9063	2	0	3	3	6	5	0.0	2	2013	9	29	7	14.0	49	1	0	0	4171	0.982777778	0.303611111	0.2425	0.0	0.15833333300000002	0.0	0	0.162777778	0.0	0.59	0.0	0.3157	0.8313108204742578
1464	12301	2614	0	2	1	3	6	5	0.0	1	2012	8	26	7	21.08333333	69	1	0	0	2225	0.531666667	0.213055556	0.183055556	0.05	0.041666667000000004	0.11666666699999999	1	0.148611111	0.0	0.44	0.0	0.11027999999999999	0.8313108204742578
1465	73818	15989	0	0	3	3	6	5	0.0	3	2014	11	27	4	6.75	74	1	0	0	3368	0.810277778	0.245277778	0.092777778	0.0	0.316111111	0.0	0	0.17694444399999998	0.0	0.55	0.0	0.189953	0.8313108204742578
1466	54642	11698	0	5	3	3	1	1	1.0	2	2014	3	20	4	21.5	49	1	1	2	3725	0.981944444	0.334722222	0.161944444	0.0	0.387222222	0.0	0	0.254444444	1.5	0.77	0.0	0.254367	0.8313108204742578
1467	72027	15601	0	4	4	4	1	1	1.0	3	2014	11	7	5	18.83333333	54	1	1	2	752	0.21611111100000002	0.056944444000000004	0.047222222	0.0	0.051666667	0.0	0	0.08722222199999999	1.5	0.25	0.0	0.308917	0.8313108204742578
1468	43856	9365	0	3	4	3	1	5	0.0	2	2013	10	14	1	20.75	80	1	1	2	2079	0.576388889	0.255833333	0.213888889	0.0	0.155277778	0.0	0	0.11722222199999999	0.0	0.38	0.0	0.32464499999999996	0.8313108204742578
1469	77319	16738	0	1	4	3	6	5	0.0	3	2015	1	17	6	10.16666667	85	1	0	0	1090	0.251111111	0.065277778	0.060555555999999996	0.0	0.055277778	0.0	0	0.040555556	0.0	0.14	0.0	0.0342466	0.8313108204742578
1470	77147	16697	0	0	1	3	6	5	0.0	3	2015	1	15	4	15.0	81	1	0	0	1454	0.331111111	0.106944444	0.10333333300000001	0.0	0.05	0.0	0	0.10416666699999999	0.0	0.23	0.0	0.2	0.8313108204742578
1471	28844	6246	1	0	4	3	1	5	0.0	2	2013	4	21	7	12.5	70	1	1	1	14238	3.439444444	1.046666667	0.238055556	0.9	0.0	0.18333333300000001	1	0.6188888889999999	0.0	2.31	0.0	0.280521	0.8313108204742578
1472	56954	12230	0	3	3	3	6	5	0.0	3	2014	5	3	6	15.25	66	1	1	0	1575	0.44583333299999994	0.16805555600000002	0.093333333	0.0	0.133333333	0.0	0	0.119444444	0.0	0.32	0.0	0.25814000000000004	0.8313108204742578
1473	4157	852	1	1	3	5	1	5	0.0	1	2012	5	23	3	11.25	63	1	1	1	5257	1.298333333	0.35361111100000003	0.161111111	0.0	0.48722222200000004	0.0	0	0.35972222200000004	0.0	1.02	0.0	0.28571399999999997	0.8313108204742578
1474	1112	253	0	2	3	3	6	1	1.0	1	2012	4	18	3	13.0	50	1	0	0	3864	1.028333333	0.318333333	0.233888889	0.0	0.304444444	0.0	0	0.33916666700000003	1.5	1.05	0.0	0.302211	0.8313108204742578
1475	22779	4885	1	1	1	5	1	5	0.0	1	2013	1	11	5	10.61666667	64	1	0	1	328	0.07666666700000001	0.0375	0.015833333	0.0	0.017777778	0.0	0	0.049722222	0.0	0.13	0.0	0.463687	0.8313108204742578
1476	4117	845	0	1	4	5	1	1	1.0	1	2012	5	23	3	9.0	41	1	1	2	2829	0.6366666670000001	0.19	0.08972222199999999	0.0	0.40416666700000003	0.095833333	1	0.209166667	3.0	0.55	0.0	0.270916	0.8313108204742578
1477	65315	14066	0	4	4	3	1	1	1.0	3	2014	8	12	2	16.5	45	1	1	2	4610	1.19	0.38222222200000006	0.23055555600000002	0.0	0.270277778	0.0	0	0.26916666699999997	1.5	0.82	0.0	0.21259	0.8313108204742578
1478	71524	15497	1	1	4	1	2	1	1.0	3	2014	10	31	5	17.5	54	1	1	1	8728	2.1547222219999997	0.703888889	0.216944444	0.333333333	0.0	0.133333333	1	0.55	2.4	1.55	0.0	0.371717	0.8313108204742578
1479	73879	15999	0	4	4	3	1	1	1.0	3	2014	11	28	5	19.41666667	49	1	1	2	893	0.262222222	0.093611111	0.15805555599999999	0.0	0.067222222	0.0	0	0.108055556	1.5	0.28	0.0	0.33419	0.8313108204742578
1480	18719	3963	0	1	4	3	1	1	1.0	1	2012	11	7	3	17.5	45	1	1	2	8681	2.2633333330000003	0.711666667	0.16527777800000001	0.0	0.9277777779999999	0.17222222199999998	1	0.5166666670000001	3.0	1.59	0.0	0.36828	0.8313108204742578
1481	46408	9906	0	1	4	3	1	1	1.0	2	2013	11	17	7	11.0	51	1	1	2	2820	0.713888889	0.222777778	0.136666667	0.0	0.244722222	0.0	0	0.225277778	1.5	0.57	0.0	0.42540100000000003	0.8313108204742578
1482	16958	3582	0	0	4	3	2	1	1.0	1	2012	10	19	5	13.16666667	41	1	1	2	788	0.2275	0.08861111099999999	0.090277778	0.0	0.124166667	0.0	0	0.09777777800000001	1.5	0.2	0.0	0.0369318	0.8313108204742578
1483	6532	1342	0	0	1	2	2	1	1.0	1	2012	6	21	4	8.666666667000001	41	1	1	1	607	0.17	0.065555556	0.129722222	0.0	0.020555556000000003	0.0	0	0.07	1.5	0.14	0.0	0.277778	0.8313108204742578
1484	61791	13247	0	0	4	3	1	1	1.0	3	2014	6	28	6	15.0	57	1	1	2	3087	0.8411111109999999	0.23972222199999998	0.060277778	0.166666667	0.0	0.0	0	0.23972222199999998	1.5	0.63	0.0	0.351101	0.8313108204742578
1485	72639	15734	0	0	4	2	1	1	1.0	3	2014	11	14	5	8.333333332999999	48	1	1	2	3627	0.947777778	0.287777778	0.13527777800000002	0.0	0.285833333	0.096666667	1	0.22166666699999998	3.0	0.67	0.0	0.29949899999999996	0.8313108204742578
1486	48918	10432	0	2	1	3	1	1	1.0	2	2013	12	17	2	15.33333333	59	1	0	2	1520	0.355	0.09833333300000001	0.045277778	0.0	0.231666667	0.0	0	0.1025	1.5	0.29	0.0	0.15176199999999998	0.8313108204742578
1487	13254	2819	1	1	4	4	1	1	1.0	1	2012	9	7	5	16.33333333	46	1	1	2	5315	1.330833333	0.397222222	0.388055556	0.133333333	0.0	0.0	0	0.273611111	1.7	0.93	0.0	0.20812199999999997	0.8313108204742578
1488	31857	6871	1	4	1	3	3	1	1.0	2	2013	5	31	5	20.0	46	1	1	2	1168	0.355	0.10027777800000001	0.15333333300000002	0.0	0.045833333	0.0	0	0.069166667	1.5	0.23	0.0	0.365462	0.8313108204742578
1489	29350	6347	0	3	3	5	2	1	1.0	2	2013	4	26	5	15.0	47	1	1	2	12406	2.8405555560000004	0.8430555559999999	0.191944444	0.38333333299999994	0.420555556	0.11666666699999999	1	0.7375	4.3	1.92	0.0	0.546139	0.8313108204742578
1490	65352	14075	0	0	3	3	6	5	0.0	3	2014	8	12	2	11.0	78	1	0	0	1387	0.349722222	0.150833333	0.08972222199999999	0.0	0.133333333	0.0	0	0.09777777800000001	0.0	0.28	0.0	0.372159	0.8313108204742578
1491	4210	863	1	1	3	3	1	5	0.0	1	2012	5	24	4	12.25	79	1	0	1	1289	0.365	0.111388889	0.173888889	0.0	0.095555556	0.0	0	0.12583333300000002	0.0	0.31	0.0	0.397351	0.8313108204742578
1492	55808	11962	0	2	3	1	6	1	1.0	3	2014	4	15	2	17.0	49	1	0	0	20918	4.785555556	1.520555556	0.30111111100000004	0.7333333329999999	0.0	0.1	1	1.175555556	4.6	4.28	0.0	0.516304	0.8313108204742578
1493	19537	4131	0	1	4	3	6	5	0.0	1	2012	11	17	6	10.66666667	64	1	0	0	2564	0.635277778	0.187777778	0.07666666700000001	0.0	0.323333333	0.0	0	0.175277778	0.0	0.45	10.5	0.286846	0.8313108204742578
1494	4087	842	0	3	4	3	1	5	0.0	1	2012	5	23	3	12.25	64	1	1	1	8621	2.0758333330000003	0.672222222	0.128611111	0.283333333	0.0	0.166666667	1	0.49166666700000006	0.0	1.79	0.0	0.41638400000000003	0.8313108204742578
1495	38751	8285	0	4	4	3	1	5	0.0	2	2013	8	14	3	12.75	65	1	1	2	2555	0.537222222	0.162777778	0.146944444	0.0	0.128888889	0.0	0	0.09	0.0	0.43	0.0	0.157407	0.8313108204742578
1496	15797	3342	0	5	4	3	1	1	1.0	1	2012	10	7	7	16.5	46	1	1	2	3030	0.774166667	0.24	0.159722222	0.0	0.15416666699999998	0.0	0	0.179166667	1.5	0.58	0.0	0.206202	0.8313108204742578
1497	69203	14956	0	2	3	3	6	5	0.0	3	2014	10	3	5	10.5	64	1	0	0	1053	0.28861111100000003	0.12166666699999999	0.081666667	0.0	0.111944444	0.0	0	0.11638888900000001	0.0	0.28	0.0	0.329356	0.8313108204742578
1498	45914	9814	0	6	3	4	1	1	1.0	2	2013	11	12	2	17.0	57	1	0	1	2629	0.851666667	0.302222222	0.268611111	0.0	0.19388888899999998	0.089444444	1	0.163055556	3.0	0.56	0.0	0.201022	0.8313108204742578
1499	12422	2643	0	3	4	3	1	1	1.0	1	2012	8	28	2	17.83333333	53	1	1	2	767	0.256944444	0.093611111	0.098055556	0.0	0.066666667	0.0	0	0.071388889	1.5	0.19	0.0	0.14786	0.8313108204742578
1500	65139	14024	0	14	4	4	1	1	1.0	3	2014	8	9	6	17.91666667	46	1	1	2	1830	0.483888889	0.133055556	0.135555556	0.0	0.290833333	0.0	0	0.109722222	1.5	0.36	0.0	0.334177	0.8313108204742578
1501	52395	11212	1	0	4	3	1	1	1.0	2	2014	2	7	5	9.75	57	1	1	1	6501	1.576944444	0.454166667	0.213888889	0.0	0.470277778	0.0	0	0.313888889	1.5	1.04	0.0	0.309735	0.8313108204742578
